cve_ent,cve_mun,nom_ent,nom_mun,conteo_aeropuertos
31,37,Yucatán,Huhí,5
31,38,Yucatán,Hunucmá,5
31,39,Yucatán,Ixil,5
31,40,Yucatán,Izamal,5
31,41,Yucatán,Kanasín,5
31,42,Yucatán,Kantunil,5
31,43,Yucatán,Kaua,5
31,44,Yucatán,Kinchil,5
31,45,Yucatán,Kopomá,5
31,46,Yucatán,Mama,5
31,47,Yucatán,Maní,5
31,48,Yucatán,Maxcanú,5
31,49,Yucatán,Mayapán,5
31,50,Yucatán,Mérida,5
31,51,Yucatán,Mocochá,5
31,52,Yucatán,Motul,5
31,53,Yucatán,Muna,5
31,54,Yucatán,Muxupip,5
31,55,Yucatán,Opichén,5
31,56,Yucatán,Oxkutzcab,5
31,57,Yucatán,Panabá,5
31,58,Yucatán,Peto,5
31,59,Yucatán,Progreso,5
31,60,Yucatán,Quintana Roo,5
31,61,Yucatán,Río Lagartos,5
31,62,Yucatán,Sacalum,5
31,63,Yucatán,Samahil,5
31,64,Yucatán,Sanahcat,5
31,65,Yucatán,San Felipe,5
31,66,Yucatán,Santa Elena,5
31,67,Yucatán,Seyé,5
31,68,Yucatán,Sinanché,5
31,69,Yucatán,Sotuta,5
31,70,Yucatán,Sucilá,5
31,71,Yucatán,Sudzal,5
31,72,Yucatán,Suma,5
31,73,Yucatán,Tahdziú,5
31,74,Yucatán,Tahmek,5
31,75,Yucatán,Teabo,5
31,76,Yucatán,Tecoh,5
31,77,Yucatán,Tekal de Venegas,5
31,78,Yucatán,Tekantó,5
31,79,Yucatán,Tekax,5
31,80,Yucatán,Tekit,5
31,81,Yucatán,Tekom,5
31,82,Yucatán,Telchac Pueblo,5
31,83,Yucatán,Telchac Puerto,5
31,84,Yucatán,Temax,5
31,85,Yucatán,Temozón,5
31,86,Yucatán,Tepakán,5
31,87,Yucatán,Tetiz,5
31,88,Yucatán,Teya,5
31,89,Yucatán,Ticul,5
31,90,Yucatán,Timucuy,5
31,91,Yucatán,Tinum,5
31,92,Yucatán,Tixcacalcupul,5
31,93,Yucatán,Tixkokob,5
31,94,Yucatán,Tixmehuac,5
31,95,Yucatán,Tixpéhual,5
31,96,Yucatán,Tizimín,5
31,97,Yucatán,Tunkás,5
31,98,Yucatán,Tzucacab,5
31,99,Yucatán,Uayma,5
31,100,Yucatán,Ucú,5
31,101,Yucatán,Umán,5
31,102,Yucatán,Valladolid,5
31,103,Yucatán,Xocchel,5
31,104,Yucatán,Yaxcabá,5
31,105,Yucatán,Yaxkukul,5
31,106,Yucatán,Yobaín,5
32,1,Zacatecas,Apozol,6
32,2,Zacatecas,Apulco,6
32,3,Zacatecas,Atolinga,6
32,4,Zacatecas,Benito Juárez,6
32,5,Zacatecas,Calera,6
32,6,Zacatecas,Cañitas de Felipe Pescador,6
32,7,Zacatecas,Concepción del Oro,6
32,8,Zacatecas,Cuauhtémoc,6
32,9,Zacatecas,Chalchihuites,6
32,10,Zacatecas,Fresnillo,6
32,11,Zacatecas,Trinidad García de la Cadena,6
32,12,Zacatecas,Genaro Codina,6
32,13,Zacatecas,General Enrique Estrada,6
32,14,Zacatecas,General Francisco R. Murguía,6
32,15,Zacatecas,El Plateado de Joaquín Amaro,6
32,16,Zacatecas,General Pánfilo Natera,6
32,17,Zacatecas,Guadalupe,6
32,18,Zacatecas,Huanusco,6
32,19,Zacatecas,Jalpa,6
32,20,Zacatecas,Jerez,6
32,21,Zacatecas,Jiménez del Teul,6
32,22,Zacatecas,Juan Aldama,6
32,23,Zacatecas,Juchipila,6
32,24,Zacatecas,Loreto,6
32,25,Zacatecas,Luis Moya,6
32,26,Zacatecas,Mazapil,6
32,27,Zacatecas,Melchor Ocampo,6
32,28,Zacatecas,Mezquital del Oro,6
32,29,Zacatecas,Miguel Auza,6
32,30,Zacatecas,Momax,6
32,31,Zacatecas,Monte Escobedo,6
32,32,Zacatecas,Morelos,6
32,33,Zacatecas,Moyahua de Estrada,6
32,34,Zacatecas,Nochistlán de Mejía,6
32,35,Zacatecas,Noria de Ángeles,6
32,36,Zacatecas,Ojocaliente,6
32,37,Zacatecas,Pánuco,6
32,38,Zacatecas,Pinos,6
32,39,Zacatecas,Río Grande,6
32,40,Zacatecas,Sain Alto,6
32,41,Zacatecas,El Salvador,6
32,42,Zacatecas,Sombrerete,6
32,43,Zacatecas,Susticacán,6
32,44,Zacatecas,Tabasco,6
32,45,Zacatecas,Tepechitlán,6
32,46,Zacatecas,Tepetongo,6
32,47,Zacatecas,Teúl de González Ortega,6
32,48,Zacatecas,Tlaltenango de Sánchez Román,6
32,49,Zacatecas,Valparaíso,6
32,50,Zacatecas,Vetagrande,6
32,51,Zacatecas,Villa de Cos,6
32,52,Zacatecas,Villa García,6
32,53,Zacatecas,Villa González Ortega,6
32,54,Zacatecas,Villa Hidalgo,6
32,55,Zacatecas,Villanueva,6
32,56,Zacatecas,Zacatecas,6
32,57,Zacatecas,Trancoso,6
32,58,Zacatecas,Santa María de la Paz,6
