CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,POB_TOT,ANALF,SBASC,OVSDE,OVSEE,OVSAE,VHAC,OVPT,PL.5000,PO2SM,IM_2020,GM_2020
30,Veracruz de Ignacio de la Llave,30061,Las Choapas,81080,10.99200484,50.86629035,3.139651397,2.866261737,18.28494378,31.45017052,10.84856058,42.14479526,78.47350585,52.42784663,Alto
30,Veracruz de Ignacio de la Llave,30062,Chocamán,20839,12.50334493,55.67375887,0.8126172044,1.519449921,3.587055825,32.8010788,7.972303698,43.04909065,85.52490147,53.83919467,Medio
30,Veracruz de Ignacio de la Llave,30063,Chontla,13359,14.0381965,56.47765308,1.048532055,2.194427801,6.388556022,20.79806519,13.72828041,100,90.60898093,52.25621947,Alto
30,Veracruz de Ignacio de la Llave,30064,Chumatlán,4008,23.45593338,49.37543373,1.821357285,4.116766467,53.56786427,40.46762466,8.233532934,100,93.01700985,45.90414646,Muy alto
30,Veracruz de Ignacio de la Llave,30065,Emiliano Zapata,85489,3.509888611,29.16765688,0.945740068,0.6515879527,1.427399508,15.24526882,1.705144732,67.98535484,62.12297127,57.87719839,Muy bajo
30,Veracruz de Ignacio de la Llave,30066,Espinal,26830,15.1851473,45.72255273,1.428250112,1.154595891,26.65692008,27.86526108,9.427950217,100,89.17175832,50.89991567,Alto
30,Veracruz de Ignacio de la Llave,30067,Filomeno Mata,19179,28.57022708,63.91925988,1.968380274,2.062611245,11.88880745,69.56401825,8.332897147,19.61520413,93.47531462,48.81356967,Alto
30,Veracruz de Ignacio de la Llave,30068,Fortín,66372,4.022180569,29.08868773,0.5024140012,0.4782739891,2.694628847,17.57569695,3.494319468,38.46200205,75.18635321,57.56170741,Muy bajo
30,Veracruz de Ignacio de la Llave,30069,Gutiérrez Zamora,24085,6.427050053,38.36528222,0.6648107367,0.8808742261,17.84601321,21.09721184,5.247849753,42.01370147,85.79780264,54.82673373,Bajo
30,Veracruz de Ignacio de la Llave,30070,Hidalgotitlán,18275,9.928915386,55.47350071,4.755869062,2.292516257,37.35809545,29.52471542,5.306954701,100,95.11020289,49.66134872,Alto
30,Veracruz de Ignacio de la Llave,30071,Huatusco,59920,8.93268026,45.68457558,1.027946781,1.153306144,4.38089189,28.72869682,7.075400739,44.25567423,85.4596435,54.82473151,Bajo
30,Veracruz de Ignacio de la Llave,30072,Huayacocotla,21796,13.71130661,52.24503095,3.15973984,4.478988883,8.353706352,27.66617584,4.643548833,71.95356946,85.30342249,52.29769908,Alto
30,Veracruz de Ignacio de la Llave,30073,Hueyapan de Ocampo,41670,17.75284553,50.96579084,2.657231569,1.49709967,4.544251089,23.63809395,10.0633018,85.07319414,90.05501776,52.43777105,Alto
30,Veracruz de Ignacio de la Llave,30074,Huiloapan de Cuauhtémoc,7293,4.959276018,34.41557097,0.5514199063,0.3859939344,1.419906259,26.94610786,4.190791288,100,84.72739587,55.57819568,Bajo
30,Veracruz de Ignacio de la Llave,30075,Ignacio de la Llave,16525,16.60496258,54.21819614,4.410337297,1.407425382,18.89711235,20.1275692,2.566124727,100,88.26984393,51.56299329,Alto
30,Veracruz de Ignacio de la Llave,30076,Ilamatlán,13377,34.26656578,69.44534544,1.131255619,1.176206173,44.23883728,35.20215607,11.95684747,100,94.06175772,45.56613153,Muy alto
30,Veracruz de Ignacio de la Llave,30077,Isla,42807,11.01167193,51.48502042,2.032215771,0.9692826372,2.669039146,23.18785858,5.506649185,40.17800827,82.66589057,55.0016994,Bajo
30,Veracruz de Ignacio de la Llave,30078,Ixcatepec,12379,14.33533312,50.79465319,1.948210082,2.289146846,18.19952918,20.91836739,18.95446059,100,91.98919892,50.83286798,Alto
30,Veracruz de Ignacio de la Llave,30079,Ixhuacán de los Reyes,11387,15.40640394,63.34975369,0.5277044855,0.9498680739,0.7124010554,34.31085205,11.31046614,100,94.88485385,52.12063178,Alto
30,Veracruz de Ignacio de la Llave,30080,Ixhuatlán del Café,23132,10.20148076,52.65521636,0.7876741972,1.428200467,9.296286679,29.47297668,7.612741279,69.9723327,92.16230646,53.26308646,Medio
30,Veracruz de Ignacio de la Llave,30081,Ixhuatlancillo,27295,11.42786926,40.41883787,0.278551532,0.656062161,5.461076089,25.44921684,7.704148952,43.61238322,77.70446097,55.19189745,Bajo
30,Veracruz de Ignacio de la Llave,30082,Ixhuatlán del Sureste,15831,7.503595297,43.29103215,0.9312638581,0.994615141,16.30028508,26.88916969,3.915109281,34.10397322,72.91946954,55.03932543,Bajo
30,Veracruz de Ignacio de la Llave,30083,Ixhuatlán de Madero,50836,18.58519203,56.55949563,0.9630850493,2.240050838,21.53183208,24.0827179,18.6997359,100,91.78454506,49.8356709,Alto
30,Veracruz de Ignacio de la Llave,30084,Ixmatlahuacan,5574,14.00502627,51.10806488,4.180121995,1.040545389,10.33369214,19.7505188,2.798708288,100,89.3683274,52.81099711,Medio
30,Veracruz de Ignacio de la Llave,30085,Ixtaczoquitlán,74004,6.101949831,34.19634384,0.6981652866,0.3964388158,2.321805488,21.200634,4.814028062,48.20144857,77.15688491,56.68780719,Muy bajo
30,Veracruz de Ignacio de la Llave,30086,Jalacingo,46794,11.12170321,60.38942163,0.7367629685,0.9923746107,3.226291483,40.73113632,6.454037801,66.22002821,92.37540076,53.16104442,Medio
30,Veracruz de Ignacio de la Llave,30087,Xalapa,488531,2.734713902,22.07570064,0.1207288078,0.3088029369,0.9806135816,15.99703217,1.712288685,3.739987841,65.75425653,59.26786493,Muy bajo
30,Veracruz de Ignacio de la Llave,30088,Jalcomulco,5054,11.69504071,56.37799161,0.8531746032,0.5158730159,0.6349206349,19.85248947,3.888888889,100,95.03239741,54.05080711,Medio
30,Veracruz de Ignacio de la Llave,30089,Jáltipan,38669,7.079675557,36.51142147,1.16713352,1.003734827,20.12138189,22.58460045,2.582987552,17.61876438,78.48186146,55.27432841,Bajo
30,Veracruz de Ignacio de la Llave,30090,Jamapa,11132,8.10494261,45.38533614,2.175476447,0.7281553398,6.85904351,23.60918999,3.362099964,100,83.30138955,54.37352296,Medio
30,Veracruz de Ignacio de la Llave,30091,Jesús Carranza,28524,11.86299897,56.74989007,2.812632173,1.448611307,13.34414211,28.48380852,7.133793881,100,92.21081186,51.92788911,Alto
30,Veracruz de Ignacio de la Llave,30092,Xico,39623,10.43398283,49.53458721,0.4324625073,0.6297261071,0.3464758099,33.45066833,5.131642176,25.9950029,85.69136609,55.26501003,Bajo
30,Veracruz de Ignacio de la Llave,30093,Jilotepec,16585,5.888853805,39.63530155,1.04392952,0.7482500603,6.957518706,27.13328934,1.514602945,100,88.57355126,54.7016045,Bajo
30,Veracruz de Ignacio de la Llave,30094,Juan Rodríguez Clara,38367,12.60745991,54.74983434,3.209702292,1.032436812,4.414647534,20.84365082,2.647743015,59.56942164,88.72792793,54.15141786,Medio
30,Veracruz de Ignacio de la Llave,30095,Juchique de Ferrer,15059,16.5885992,54.93714417,3.226465183,1.769791029,1.449867266,24.90730667,6.330406371,100,93.14007922,52.42947576,Alto
30,Veracruz de Ignacio de la Llave,30096,Landero y Coss,1543,7.076663858,62.77483192,0.1985440106,0.2647253475,1.125082727,25.24038506,0.5956320318,100,95.75221239,54.51267832,Medio
30,Veracruz de Ignacio de la Llave,30097,Lerdo de Tejada,19123,8.04590249,38.36877593,1.266687691,0.5571323452,1.198360139,12.91405869,0.9250499317,7.300109815,79.31283384,57.52695515,Muy bajo
30,Veracruz de Ignacio de la Llave,30098,Magdalena,3299,14.80322004,52.59391771,1.652892562,0.5509641873,1.591674319,47.25146103,10.19283747,100,88.97893031,52.07287491,Alto
30,Veracruz de Ignacio de la Llave,30099,Maltrata,18327,11.37178488,47.8020265,1.097700836,1.266997979,18.32231992,34.61538315,8.377478019,27.94238009,90.99020038,52.90390388,Medio
30,Veracruz de Ignacio de la Llave,30100,Manlio Fabio Altamirano,23918,7.923394668,50.26350541,2.472906816,0.5188501611,0.8284865476,22.02256012,2.857860162,74.59653817,82.10538453,55.36001762,Bajo
30,Veracruz de Ignacio de la Llave,30101,Mariano Escobedo,38670,9.34637422,43.87431116,1.160351213,0.839182574,2.577119325,29.14480019,8.959050998,59.73622964,83.35885245,54.73051882,Bajo
30,Veracruz de Ignacio de la Llave,30102,Martínez de la Torre,108842,5.887249801,36.29217668,0.5399368689,1.367840068,9.173388958,24.63799286,4.600618338,25.68861285,80.41172801,55.92084632,Bajo
30,Veracruz de Ignacio de la Llave,30103,Mecatlán,12799,28.06319485,61.46284377,2.197200719,4.37094378,17.64797873,53.44607544,11.49425287,55.86373935,92.79707495,47.81403243,Muy alto
30,Veracruz de Ignacio de la Llave,30104,Mecayapan,17134,21.99658842,58.00503615,9.701012229,1.410098882,1.62073606,31.736166,15.13077058,66.32426754,91.23524069,50.65111489,Alto
30,Veracruz de Ignacio de la Llave,30105,Medellín de Bravo,95202,3.397861107,28.29297067,0.6745167366,0.3661962938,3.485178521,16.18502426,1.98814899,36.20092015,63.77318619,58.23584363,Muy bajo
30,Veracruz de Ignacio de la Llave,30106,Miahuatlán,4841,7.605800533,56.52946402,1.340070299,0.4393673111,0.4613356766,37.19081116,2.548330404,100,95.81022797,53.79126999,Medio
30,Veracruz de Ignacio de la Llave,30107,Las Minas,2934,16.83673469,60.30612245,2.182810368,1.53478854,0.8526603001,47.70514679,6.309686221,100,94.3315508,51.35817571,Alto
30,Veracruz de Ignacio de la Llave,30108,Minatitlán,144776,5.658074116,33.48819178,1.100468859,0.9377185875,10.63209435,21.96312714,5.654522787,30.0049732,64.61568285,56.53310354,Muy bajo
30,Veracruz de Ignacio de la Llave,30109,Misantla,65761,7.2861605,39.73049816,1.128326036,1.158927724,5.049144187,24.83697128,5.708818126,54.02746309,81.47179679,55.40205375,Bajo
30,Veracruz de Ignacio de la Llave,30110,Mixtla de Altamirano,12125,41.40087555,77.86116323,4.150818588,5.225731768,41.84719696,50.70466614,34.76103853,100,95.98427408,40.8591882,Muy alto
30,Veracruz de Ignacio de la Llave,30111,Moloacán,16493,8.771353482,44.74946377,2.224530954,1.399498869,10.06539143,25.44270325,4.489845853,50.04547384,69.64249647,54.99967379,Bajo
30,Veracruz de Ignacio de la Llave,30112,Naolinco,22835,7.534680251,42.79769199,0.7241924157,0.8163623596,1.887289326,24.68143272,1.830231742,58.1607182,88.00302899,55.64356044,Bajo
30,Veracruz de Ignacio de la Llave,30113,Naranjal,4614,10.30866047,48.21696134,5.564041021,0.5891337552,6.065895702,37.31466293,12.19725071,100,91.64663462,52.16120771,Alto
30,Veracruz de Ignacio de la Llave,30114,Nautla,10130,7.456305797,46.48560292,2.095689996,2.105575326,5.84223013,15.19287872,5.268360186,100,88.15584416,54.25085275,Medio
30,Veracruz de Ignacio de la Llave,30115,Nogales,37314,5.969989664,36.7282805,0.796566984,0.5229985249,4.350274909,26.33152771,6.206249162,43.02138607,86.46647191,55.81448632,Bajo
30,Veracruz de Ignacio de la Llave,30116,Oluta,17027,9.28492676,42.80201607,1.037836556,1.020045072,16.01826592,26.34204674,3.380381924,17.80701239,83.06254493,54.76696687,Bajo
30,Veracruz de Ignacio de la Llave,30117,Omealca,23773,11.3677639,50.27880866,4.640693369,1.897509256,4.156849546,26.33462524,8.540895321,100,88.1164587,52.78324572,Medio
30,Veracruz de Ignacio de la Llave,30118,Orizaba,123182,2.122851816,20.84436027,0.06282585814,0.1591044459,0.1264676365,14.74347019,0.7057710038,2.177266159,69.73284401,59.50370168,Muy bajo
30,Veracruz de Ignacio de la Llave,30119,Otatitlán,5651,9.7790315,46.94405266,1.630916504,0.7090941322,8.615493707,21.11050034,2.659102996,10.45832596,86.82295877,55.50561012,Bajo
30,Veracruz de Ignacio de la Llave,30120,Oteapan,10343,7.42035742,44.8976949,4.492092752,0.3395750461,15.17415349,28.73183632,5.219753566,0,82.6372595,54.85936494,Bajo
30,Veracruz de Ignacio de la Llave,30121,Ozuluama de Mascareñas,22756,8.611810483,53.0842298,1.580992757,3.722840488,34.36671966,23.22128868,9.534534535,100,87.87779596,50.45340977,Alto
30,Veracruz de Ignacio de la Llave,30122,Pajapan,18051,23.17193302,61.30615486,5.955099994,1.481729055,3.587543869,35.4478302,5.392457245,43.73718908,94.01601349,51.38622206,Alto
30,Veracruz de Ignacio de la Llave,30123,Pánuco,96185,5.598495926,39.10952338,0.5151784315,1.222634411,8.60546528,23.77936554,4.569726736,45.59962572,76.13779096,55.85319882,Bajo
30,Veracruz de Ignacio de la Llave,30124,Papantla,159910,9.218833822,42.35806413,0.8370591781,1.151034864,29.95328042,26.06472015,17.45467562,61.56150335,87.14807133,51.82351969,Alto
30,Veracruz de Ignacio de la Llave,30125,Paso del Macho,31894,9.969215198,52.96063524,5.870521684,1.150219987,10.55939661,24.79683685,1.298007417,54.27980184,86.11647079,53.75092294,Medio
30,Veracruz de Ignacio de la Llave,30126,Paso de Ovejas,33442,6.719156092,44.80584009,2.640244267,1.592528288,0.9339639586,21.12649536,2.275040412,79.40314574,75.72335339,55.59601251,Bajo
30,Veracruz de Ignacio de la Llave,30127,La Perla,28258,24.51184287,76.03420384,1.593089532,1.455021772,1.83736326,56.94685364,16.90799023,100,95.63148789,48.74367493,Alto
30,Veracruz de Ignacio de la Llave,30128,Perote,77432,6.895603892,41.12091964,0.4098469024,0.5803960972,0.9175282266,31.65433693,2.369179513,38.53703895,83.55988244,56.0734722,Bajo
30,Veracruz de Ignacio de la Llave,30129,Platón Sánchez,18053,16.86064087,52.3805925,1.729777679,3.077008372,9.48605644,23.05319977,12.60741809,37.77765468,85.20448445,52.58715147,Alto
30,Veracruz de Ignacio de la Llave,30130,Playa Vicente,39327,14.27171555,57.17691168,2.166415451,1.297805482,11.18207598,25.24482155,4.802902179,77.19378544,90.81869159,52.62920856,Medio
30,Veracruz de Ignacio de la Llave,30131,Poza Rica de Hidalgo,189457,2.965278987,23.6875772,0.2762679959,1.274756741,6.893443275,17.88410378,4.479986424,4.961548003,64.78418025,58.15605804,Muy bajo
30,Veracruz de Ignacio de la Llave,30132,Las Vigas de Ramírez,20300,9.180048316,50.51158164,2.093413647,0.9183371186,9.9733386,36.33847427,2.705638392,51.11330049,87.56665731,53.84589018,Medio
30,Veracruz de Ignacio de la Llave,30133,Pueblo Viejo,57909,4.165315294,35.53750191,0.664003735,2.246200135,14.14812125,27.56760025,4.585537919,18.48935399,67.15108308,55.96628016,Bajo
30,Veracruz de Ignacio de la Llave,30134,Puente Nacional,23544,6.878596876,44.60420299,2.867031277,0.6024611178,1.931293796,16.99746895,2.606058017,70.63795447,86.7355421,55.63610979,Bajo
30,Veracruz de Ignacio de la Llave,30135,Rafael Delgado,24127,9.627808587,44.5667995,0.5106488977,0.5895296218,9.615145099,37.87070847,9.154315606,15.19874,88.93459069,54.29670808,Medio
30,Veracruz de Ignacio de la Llave,30136,Rafael Lucio,8343,5.898876404,41.29432028,0.3963011889,1.104839678,2.281734118,33.25426865,1.621232136,100,86.91275168,54.80096549,Bajo
30,Veracruz de Ignacio de la Llave,30137,Los Reyes,6308,21.15874855,53.18655852,1.098901099,2.580028667,13.95126613,43.22344208,31.34257047,100,96.15758755,48.2355407,Muy alto
30,Veracruz de Ignacio de la Llave,30138,Río Blanco,41795,2.582509506,24.75224234,0.1029989461,0.1988119191,0.3688799463,19.31191254,0.8814793523,0.02392630697,70.18234045,59.08715654,Muy bajo
30,Veracruz de Ignacio de la Llave,30139,Saltabarranca,6126,14.35406699,51.17536925,2.024489796,1.665306122,9.959183673,17.70428085,1.926530612,100,86.2602806,53.15927818,Medio
30,Veracruz de Ignacio de la Llave,30140,San Andrés Tenejapan,3134,14.92805755,60.70143885,1.212894989,0.2234280243,17.20395787,53.23450089,9.256303862,100,95.19379845,50.17766664,Alto
30,Veracruz de Ignacio de la Llave,30141,San Andrés Tuxtla,162428,15.74942811,52.2271336,1.28738364,1.232298475,2.402084571,22.78750229,10.77200171,56.98340188,86.59120592,53.6611981,Medio
30,Veracruz de Ignacio de la Llave,30142,San Juan Evangelista,32631,12.78102611,56.981101,2.775645553,1.961988394,11.0964414,21.98462105,3.586232307,100,85.33872599,52.6588951,Medio
30,Veracruz de Ignacio de la Llave,30143,Santiago Tuxtla,57085,18.18975821,55.75905103,3.424621485,2.068566215,3.800066668,21.96452141,5.840760755,72.43934484,88.60356537,52.67763045,Medio
30,Veracruz de Ignacio de la Llave,30144,Sayula de Alemán,32400,12.84242916,50.71657875,2.3499751,1.453560757,14.8873257,30.53392029,4.6875,53.34567901,90.99561367,52.74841826,Medio
30,Veracruz de Ignacio de la Llave,30145,Soconusco,16574,8.351366514,39.22417248,0.4535558781,1.100628931,12.31857765,22.35129166,2.322346538,61.88608664,81.85542874,54.94917773,Bajo
30,Veracruz de Ignacio de la Llave,30146,Sochiapa,3925,9.468738706,57.93277918,1.52866242,1.299363057,0.6624203822,31.13708878,2.573248408,100,94.10404624,53.58875376,Medio
30,Veracruz de Ignacio de la Llave,30147,Soledad Atzompa,24578,26.00331879,73.72626145,0.4339638091,0.2947678703,3.565872431,55.53157043,35.99852616,100,97.56134051,47.66712405,Muy alto
30,Veracruz de Ignacio de la Llave,30148,Soledad de Doblado,28130,9.6060142,55.02573268,2.808228929,0.5730353075,1.010820046,24.3758831,2.185364465,51.24066833,83.01704105,55.20984278,Bajo
30,Veracruz de Ignacio de la Llave,30149,Soteapan,34385,30.31777472,61.80093703,4.974150773,1.612290797,1.869322663,44.08268356,22.861232,84.62992584,95.4789698,48.40504824,Muy alto
30,Veracruz de Ignacio de la Llave,30150,Tamalín,11631,9.019254588,49.60027024,1.309216193,1.696813092,18.01033592,25.03556252,8.733850129,51.89579572,90.11848871,53.12833472,Medio
30,Veracruz de Ignacio de la Llave,30151,Tamiahua,21902,10.15633915,52.31602349,2.60209448,1.678328074,41.55576897,17.5003376,3.44386005,100,90.26516527,50.65999965,Alto
30,Veracruz de Ignacio de la Llave,30152,Tampico Alto,11561,8.046996231,53.06630556,2.910855064,3.551936238,23.43411591,23.82576752,3.82916053,100,87.74521117,51.69668284,Alto
30,Veracruz de Ignacio de la Llave,30153,Tancoco,5795,11.52808989,49.7752809,0.5874222529,1.01935038,9.623358673,20.77638054,5.010366275,100,93.040116,53.34224428,Medio
30,Veracruz de Ignacio de la Llave,30154,Tantima,11991,11.78731582,58.19987188,1.376835781,2.136181575,12.96728972,21.22116661,9.045393858,100,94.04372958,52.07177946,Alto
30,Veracruz de Ignacio de la Llave,30155,Tantoyuca,99959,10.93752201,48.03569591,1.424421235,4.133535721,53.45851888,26.77621651,18.55590296,66.76037175,88.68637475,48.31220173,Muy alto
30,Veracruz de Ignacio de la Llave,30156,Tatatila,6041,15.13447433,59.26650367,3.343817249,1.738122827,1.655355074,41.16847992,10.66048667,100,90.7924874,51.50776461,Alto
30,Veracruz de Ignacio de la Llave,30157,Castillo de Teayo,20145,10.9748863,45.42877859,1.411811493,1.29250348,62.62676476,22.76698112,8.356532114,100,89.69210174,48.63840898,Muy alto
30,Veracruz de Ignacio de la Llave,30158,Tecolutla,24551,8.805399086,46.70715269,1.409544043,1.687367217,27.38601079,22.52849197,5.621833633,77.87462832,90.99684791,52.29547398,Alto
30,Veracruz de Ignacio de la Llave,30159,Tehuipango,29686,38.21333333,67.01861036,3.017299635,1.196107582,37.01851602,67.45166779,48.41194756,100,90.08264463,41.74200602,Muy alto
30,Veracruz de Ignacio de la Llave,30160,Álamo Temapache,107270,8.038749362,42.37965592,0.6258887808,1.60261208,20.86483048,24.69478607,5.627385675,75.54209005,82.76683463,53.4346709,Medio
30,Veracruz de Ignacio de la Llave,30161,Tempoal,34408,14.33051113,53.26095477,1.071063768,2.930103604,17.18955202,24.16550064,11.28264993,63.68867705,88.24752558,51.85536858,Alto
30,Veracruz de Ignacio de la Llave,30162,Tenampa,6448,15.68994181,64.17290108,8.941322571,3.011487116,9.282831419,28.31962395,6.783607575,100,97.67527675,50.2353731,Alto
30,Veracruz de Ignacio de la Llave,30163,Tenochtitlán,5040,13.68863955,56.71809257,1.46883684,2.282651846,0.9527590314,35.00385666,10.67884081,100,96.27630869,51.99579684,Alto
30,Veracruz de Ignacio de la Llave,30164,Teocelo,16957,7.030162413,43.36426914,0.7150455029,0.4963952252,0.3604774849,23.39121628,7.327739038,37.60099074,84.57330416,56.07449291,Bajo
30,Veracruz de Ignacio de la Llave,30165,Tepatlaxco,8925,11.14214773,57.7591558,2.461503878,2.776216702,54.13060582,31.65254211,9.598741149,100,95.28863578,47.76286193,Muy alto
30,Veracruz de Ignacio de la Llave,30166,Tepetlán,9405,17.2299169,64.80609418,2.50533049,0.5437100213,1.236673774,25.86886406,2.526652452,100,94.82239615,52.64239905,Medio
30,Veracruz de Ignacio de la Llave,30167,Tepetzintla,14619,8.638646085,47.20197404,1.874657909,1.594143404,5.822386426,28.7375412,13.56732348,61.71420754,89.84285167,53.60899676,Medio
30,Veracruz de Ignacio de la Llave,30168,Tequila,16343,22.39942657,60.40883679,1.670043593,1.835819979,27.78289433,47.29136276,26.75139682,100,92.41178486,47.06326008,Muy alto
30,Veracruz de Ignacio de la Llave,30169,José Azueta,22709,13.38218054,54.40797186,3.385635359,0.8,19.18232044,23.71133995,2.567955801,72.61438196,89.35808761,52.47101298,Alto
30,Veracruz de Ignacio de la Llave,30170,Texcatepec,10824,33.31932184,70.20888827,2.315632847,5.319445736,23.78871013,33.08563232,12.42443969,100,93.60886238,46.25600808,Muy alto
30,Veracruz de Ignacio de la Llave,30171,Texhuacán,5575,21.68028601,55.7711951,0.5785572229,1.807991322,12.54745977,38.45089722,13.77689387,100,92.88793103,49.97801923,Alto
30,Veracruz de Ignacio de la Llave,30172,Texistepec,19925,12.29597388,52.73490705,3.54031324,1.747494586,36.37004583,26.80376434,5.393563982,54.98619824,90.41762014,50.8292509,Alto
30,Veracruz de Ignacio de la Llave,30173,Tezonapa,54537,13.7439189,56.33654323,2.530994582,2.029571127,44.63954449,31.56049156,12.65864634,89.63456002,91.06676613,48.59587309,Muy alto
30,Veracruz de Ignacio de la Llave,30174,Tierra Blanca,95602,8.25413322,42.67711777,2.376701395,0.8359939506,3.336624097,21.49931526,5.958832178,50.80123847,80.5972062,55.50286945,Bajo
30,Veracruz de Ignacio de la Llave,30175,Tihuatlán,92726,7.747142091,38.6455511,0.4960285297,1.462149457,25.58059113,27.40276146,8.148268223,62.17134353,83.29898104,53.12869461,Medio
30,Veracruz de Ignacio de la Llave,30176,Tlacojalpan,4489,11.2726194,50.07416197,4.285714286,0.5133928571,13.70535714,21.57930565,3.861607143,100,89.85337243,52.86293678,Medio
30,Veracruz de Ignacio de la Llave,30177,Tlacolulan,11685,11.71585537,51.61796782,1.387342639,1.284576518,5.515115184,44.39318848,8.435385801,100,94.13054067,52.06189617,Alto
30,Veracruz de Ignacio de la Llave,30178,Tlacotalpan,12898,11.74664107,45.95009597,3.823483791,1.287420506,8.717232821,18.99163437,3.730417248,43.50286866,82.47345874,54.50971264,Medio
30,Veracruz de Ignacio de la Llave,30179,Tlacotepec de Mejía,4284,6.624405705,54.48990151,2.427637722,1.213818861,2.801120448,24.71264458,2.941176471,100,95.46174142,54.01977273,Medio
30,Veracruz de Ignacio de la Llave,30180,Tlachichilco,10900,25.27938343,64.11870504,2.39830274,3.53288442,27.50668757,22.43083,13.18144083,100,94.0237691,48.07132799,Muy alto
30,Veracruz de Ignacio de la Llave,30181,Tlalixcoyan,37795,10.76654814,51.71470578,3.417624114,0.9578899886,8.408735108,21.69773674,2.780799745,75.67403096,83.96495653,54.00005261,Medio
30,Veracruz de Ignacio de la Llave,30182,Tlalnelhuayocan,19664,7.540595163,41.60568681,0.4452177473,0.2456373778,0.4247479658,32.42644119,3.198403357,63.75101709,87.43824982,55.46076442,Bajo
30,Veracruz de Ignacio de la Llave,30183,Tlapacoyan,61377,8.734241494,46.8709957,0.5460538183,0.7264200446,2.308840169,30.69938469,5.930104794,33.32518696,88.17212699,55.22238166,Bajo
30,Veracruz de Ignacio de la Llave,30184,Tlaquilpa,7933,25.28350995,66.71006137,0.4664649521,0.6303580434,10.56480081,29.11392403,24.88653555,100,95.19317161,49.33440019,Alto
30,Veracruz de Ignacio de la Llave,30185,Tlilapan,5548,12.65274949,45.16293279,1.551786359,1.678094551,3.825333815,40.64801025,6.622158066,100,89.04912123,52.62551724,Medio
30,Veracruz de Ignacio de la Llave,30186,Tomatlán,7197,7.019794721,44.40982405,0.5149617258,1.08559499,1.183020181,21.93486595,3.061934586,100,90.70492826,54.95530723,Bajo
30,Veracruz de Ignacio de la Llave,30187,Tonayán,6105,12.82113427,60.61560834,0.2838537318,1.252295876,2.487894473,42.05128098,5.192853565,100,95.19843214,52.34991078,Alto
30,Veracruz de Ignacio de la Llave,30188,Totutla,17217,12.79304456,55.617904,2.840876082,1.498867135,1.841631325,25.40787506,6.314994481,100,94.38973441,52.92358502,Medio
30,Veracruz de Ignacio de la Llave,30189,Tuxpan,154600,3.909846306,29.45740666,0.48288429,0.7366722199,14.53821324,19.63866043,4.019498734,23.5996119,73.64115498,56.65022657,Muy bajo
30,Veracruz de Ignacio de la Llave,30190,Tuxtilla,2258,13.90765766,46.62744139,1.815766165,0.9743135518,15.72187777,12.01456356,1.638618246,100,85.41666667,53.38249919,Medio
30,Veracruz de Ignacio de la Llave,30191,Ursulo Galván,30097,5.062552127,37.3989105,0.7029350035,0.1565779392,0.2232068495,14.84738255,1.026085218,49.13114264,72.74913171,57.67747483,Muy bajo
30,Veracruz de Ignacio de la Llave,30192,Vega de Alatorre,20204,8.709036106,47.14936189,0.7386476304,1.095578029,1.164981162,22.36842155,2.746381122,33.16175015,87.43658211,55.82811549,Bajo
30,Veracruz de Ignacio de la Llave,30193,Veracruz,607209,2.390250235,24.11456935,0.120351466,0.1097714802,0.5235619405,15.96019745,1.46422761,11.20092093,66.11677258,59.232776,Muy bajo
30,Veracruz de Ignacio de la Llave,30194,Villa Aldama,12492,10.67087992,53.75122714,1.131802858,1.123775887,2.351902392,42.26169968,4.318510194,100,89.33182333,53.03347663,Medio
30,Veracruz de Ignacio de la Llave,30195,Xoxocotla,5900,21.83029107,58.70744943,1.355932203,1.627118644,8.966101695,52.26666641,32.42372881,100,96.90909091,48.11509802,Muy alto
30,Veracruz de Ignacio de la Llave,30196,Yanga,17902,7.431399665,46.10961496,2.251091948,0.8455594131,8.606786874,16.27106285,2.502939694,68.26611552,81.34142975,55.24129288,Bajo
30,Veracruz de Ignacio de la Llave,30197,Yecuatla,11205,14.17981827,58.59636538,2.710815974,1.664695715,1.546438643,27.16087341,4.448285272,100,94.30441105,52.69672764,Medio
30,Veracruz de Ignacio de la Llave,30198,Zacualpan,6788,21.85185185,62.94238683,1.979905437,9.205082742,5.599881797,30.70747566,9.604018913,100,92.42286751,48.86080656,Alto
30,Veracruz de Ignacio de la Llave,30199,Zaragoza,11899,10.64625453,48.72034592,3.290414878,0.7068921989,8.339644871,35.6758461,6.909029706,12.1018573,84.31456811,54.26364622,Medio
30,Veracruz de Ignacio de la Llave,30200,Zentla,12581,8.998863519,53.10465957,3.360942975,1.282255495,1.784007646,17.71642303,3.464479133,100,93.28102997,54.08430665,Medio
30,Veracruz de Ignacio de la Llave,30201,Zongolica,45028,20.84934846,56.67559246,0.7783667718,2.67283992,21.5862578,35.13845825,25.65031649,83.44363507,90.89761973,48.75847242,Alto
30,Veracruz de Ignacio de la Llave,30202,Zontecomatlán de López y Fuentes,14644,25.74348493,66.09095554,3.346185624,6.293032223,22.1151198,33.14777374,13.59818232,100,95.33967837,46.97762596,Muy alto
30,Veracruz de Ignacio de la Llave,30203,Zozocolco de Hidalgo,14524,20.80295519,59.54258442,4.662534435,6.515151515,28.24380165,45.03054047,14.67630854,100,93.46818373,46.49851223,Muy alto
